Reference Area,Time Period,Sex,Age group,Units of measurement,Observation Value
Mexico,1999,Female,Not applicable,Percent,11.52968
Mexico,1998,Female,Not applicable,Percent,12.10778
Mexico,1998,All genders,Not applicable,Percent,13.25409
Mexico,1998,Male,Not applicable,Percent,14.34823
Mexico,1997,Male,Not applicable,Percent,16.9163
Mexico,1997,All genders,Not applicable,Percent,16.8099
Mexico,1997,Female,Not applicable,Percent,16.69927
Mexico,1996,Female,Not applicable,Percent,15.89111
Mexico,1996,All genders,Not applicable,Percent,16.46067
Mexico,1996,Male,Not applicable,Percent,17.00604
Mexico,1995,Male,Not applicable,Percent,22.2638
Mexico,1995,All genders,Not applicable,Percent,21.27015
Mexico,1995,Female,Not applicable,Percent,20.22929
Mexico,1994,Female,Not applicable,Percent,19.44695
Mexico,1994,All genders,Not applicable,Percent,20.58717
Mexico,1994,Male,Not applicable,Percent,21.67337
Mexico,1993,All genders,Not applicable,Percent,22.68381
Mexico,1993,Male,Not applicable,Percent,23.73537
Mexico,1993,Female,Not applicable,Percent,21.5827
Mexico,1992,All genders,Not applicable,Percent,23.65095
Mexico,1991,All genders,Not applicable,Percent,26.06858
Mexico,1990,All genders,Not applicable,Percent,26.51645
Mexico,1989,All genders,Not applicable,Percent,25.2552
Mexico,1988,All genders,Not applicable,Percent,24.49133
Mexico,1987,All genders,Not applicable,Percent,24.45447
Mexico,1986,All genders,Not applicable,Percent,24.61448
Mexico,1985,All genders,Not applicable,Percent,27.64298
Mexico,1984,All genders,Not applicable,Percent,30.99741
Mexico,1983,All genders,Not applicable,Percent,36.92892
Mexico,1982,All genders,Not applicable,Percent,42.17411
Mexico,1981,All genders,Not applicable,Percent,47.33396
Mexico,1980,All genders,Not applicable,Percent,49.99021
Mexico,1979,All genders,Not applicable,Percent,53.43807
Mexico,1978,All genders,Not applicable,Percent,51.7478
Mexico,1977,All genders,Not applicable,Percent,52.84577
Mexico,1977,Male,Not applicable,Percent,52.15621
Mexico,1977,Female,Not applicable,Percent,53.56959
Mexico,1976,Female,Not applicable,Percent,57.03482
Mexico,1976,Male,Not applicable,Percent,56.30195
Mexico,1976,All genders,Not applicable,Percent,56.65423
Mexico,1975,All genders,Not applicable,Percent,57.103
Mexico,1975,Male,Not applicable,Percent,56.73204
Mexico,1975,Female,Not applicable,Percent,57.5031
Moldova,2013,Female,Not applicable,Percent,5.40765
Moldova,2013,Male,Not applicable,Percent,4.49853
Moldova,2013,All genders,Not applicable,Percent,4.93988
Moldova,2012,All genders,Not applicable,Percent,5.38253
Moldova,2012,Male,Not applicable,Percent,5.85419
Moldova,2012,Female,Not applicable,Percent,4.87418
Moldova,2011,Female,Not applicable,Percent,3.62497
Moldova,2011,Male,Not applicable,Percent,4.77108
Moldova,2011,All genders,Not applicable,Percent,4.21749
Moldova,2010,All genders,Not applicable,Percent,4.64679
Moldova,2010,Male,Not applicable,Percent,4.44937
Moldova,2010,Female,Not applicable,Percent,4.85558
Moldova,2009,Female,Not applicable,Percent,2.9833
Moldova,2009,Male,Not applicable,Percent,6.36827
Moldova,2009,All genders,Not applicable,Percent,4.74862
Moldova,2008,All genders,Not applicable,Percent,4.83609
Moldova,2008,Male,Not applicable,Percent,5.22094
Moldova,2008,Female,Not applicable,Percent,4.40073
Moldova,2007,Female,Not applicable,Percent,3.17021
Moldova,2007,Male,Not applicable,Percent,5.62217
Moldova,2007,All genders,Not applicable,Percent,4.43256
Moldova,2006,All genders,Not applicable,Percent,3.75706
Moldova,2006,Male,Not applicable,Percent,3.8698
Moldova,2006,Female,Not applicable,Percent,3.6415
Moldova,2005,Female,Not applicable,Percent,1.81954
Moldova,2005,All genders,Not applicable,Percent,2.97921
Moldova,2005,Male,Not applicable,Percent,4.06536
Moldova,2004,Male,Not applicable,Percent,3.99737
Moldova,2004,Female,Not applicable,Percent,3.56246
Moldova,2004,All genders,Not applicable,Percent,3.79108
Moldova,2003,All genders,Not applicable,Percent,4.64255
Moldova,2003,Female,Not applicable,Percent,4.19849
Moldova,2003,Male,Not applicable,Percent,5.07226
Moldova,2002,Male,Not applicable,Percent,4.13142
Moldova,2002,Female,Not applicable,Percent,3.68841
Moldova,2002,All genders,Not applicable,Percent,3.93156
Moldova,2001,All genders,Not applicable,Percent,4.70421
Moldova,2001,Female,Not applicable,Percent,4.16944
Moldova,2001,Male,Not applicable,Percent,5.211
Moldova,2000,All genders,Not applicable,Percent,10.47481
Moldova,1999,All genders,Not applicable,Percent,4.61508
Monaco,1991,All genders,Not applicable,Percent,21.29673
Mongolia,2003,All genders,Not applicable,Percent,9.10258
Mongolia,2003,Female,Not applicable,Percent,8.73102
Mongolia,2003,Male,Not applicable,Percent,9.46311
Mongolia,2002,Male,Not applicable,Percent,8.22736
Mongolia,2002,Female,Not applicable,Percent,7.70343
Mongolia,2002,All genders,Not applicable,Percent,7.96114
Mongolia,2001,All genders,Not applicable,Percent,11.47156
Mongolia,2001,Female,Not applicable,Percent,9.96047
Mongolia,2001,Male,Not applicable,Percent,12.95751
Mongolia,2000,Male,Not applicable,Percent,14.04867
Mongolia,2000,Female,Not applicable,Percent,8.07333
Mongolia,2000,All genders,Not applicable,Percent,11.10127
Mongolia,1999,All genders,Not applicable,Percent,12.77833
Mongolia,1999,Male,Not applicable,Percent,15.27046
Mongolia,1999,Female,Not applicable,Percent,10.25377
Mongolia,1998,Female,Not applicable,Percent,10.15647
Mongolia,1998,Male,Not applicable,Percent,14.69687
Mongolia,1998,All genders,Not applicable,Percent,12.43509
Mongolia,1997,All genders,Not applicable,Percent,29.5549
Mongolia,1997,Male,Not applicable,Percent,33.07137
Mongolia,1997,Female,Not applicable,Percent,26.04375
Mongolia,1996,Female,Not applicable,Percent,22.94378
Mongolia,1996,Male,Not applicable,Percent,29.36186
Mongolia,1996,All genders,Not applicable,Percent,26.18468
Mongolia,1995,All genders,Not applicable,Percent,31.83306
Mongolia,1995,Male,Not applicable,Percent,34.15158
Mongolia,1995,Female,Not applicable,Percent,29.4892
Mongolia,1983,All genders,Not applicable,Percent,9.73282
Mongolia,1980,All genders,Not applicable,Percent,9.40982
Mongolia,1979,All genders,Not applicable,Percent,9.46071
Mongolia,1978,All genders,Not applicable,Percent,12.88497
Montenegro,2011,All genders,Not applicable,Percent,19.5014
Montenegro,2011,Male,Not applicable,Percent,20.30999
Montenegro,2011,Female,Not applicable,Percent,18.608
Morocco,2013,Female,Not applicable,Percent,11.20654
Morocco,2013,Male,Not applicable,Percent,10.31155
Morocco,2013,All genders,Not applicable,Percent,10.74566
Morocco,2012,All genders,Not applicable,Percent,8.44058
Morocco,2012,Male,Not applicable,Percent,8.21188
Morocco,2012,Female,Not applicable,Percent,8.68497
Morocco,2011,Female,Not applicable,Percent,12.21082
Morocco,2011,Male,Not applicable,Percent,11.34801
Morocco,2011,All genders,Not applicable,Percent,11.76349
Morocco,2010,All genders,Not applicable,Percent,10.57586
Morocco,2010,Female,Not applicable,Percent,10.98006
Morocco,2010,Male,Not applicable,Percent,10.20414
Morocco,2009,Male,Not applicable,Percent,9.41935
Morocco,2009,Female,Not applicable,Percent,9.55559
Morocco,2009,All genders,Not applicable,Percent,9.48217
Morocco,2008,All genders,Not applicable,Percent,21.92666
Morocco,2008,Female,Not applicable,Percent,21.6574
Morocco,2008,Male,Not applicable,Percent,22.183
Morocco,2007,Male,Not applicable,Percent,23.31148
Morocco,2007,Female,Not applicable,Percent,24.31604
Morocco,2007,All genders,Not applicable,Percent,23.78898
Morocco,2006,Female,Not applicable,Percent,23.66246
Morocco,2006,Male,Not applicable,Percent,21.30105
Morocco,2006,All genders,Not applicable,Percent,22.42404
Morocco,2005,All genders,Not applicable,Percent,26.29382
Morocco,2005,Male,Not applicable,Percent,24.30901
Morocco,2005,Female,Not applicable,Percent,28.43912
Morocco,2004,Female,Not applicable,Percent,30.05262
Morocco,2004,Male,Not applicable,Percent,24.87062
Morocco,2004,All genders,Not applicable,Percent,27.38303
Morocco,2003,All genders,Not applicable,Percent,30.59056
Morocco,2003,Male,Not applicable,Percent,28.97887
Morocco,2003,Female,Not applicable,Percent,32.31522
Morocco,2002,Female,Not applicable,Percent,25.01931
Morocco,2002,Male,Not applicable,Percent,23.82525
Morocco,2002,All genders,Not applicable,Percent,24.40824
Morocco,2001,All genders,Not applicable,Percent,22.02788
Morocco,2001,Male,Not applicable,Percent,21.7348
Morocco,2001,Female,Not applicable,Percent,22.32571
Morocco,2000,Female,Not applicable,Percent,25.41565
Morocco,2000,Male,Not applicable,Percent,27.77095
Morocco,2000,All genders,Not applicable,Percent,26.72238
Morocco,1999,All genders,Not applicable,Percent,24.91029
Morocco,1999,Male,Not applicable,Percent,25.24945
Morocco,1999,Female,Not applicable,Percent,24.44315
Morocco,1998,Female,Not applicable,Percent,29.48664
Morocco,1998,All genders,Not applicable,Percent,30.09883
Morocco,1998,Male,Not applicable,Percent,30.55054
Morocco,1997,Male,Not applicable,Percent,35.88563
Morocco,1997,All genders,Not applicable,Percent,38.92595
Morocco,1997,Female,Not applicable,Percent,42.65679
Morocco,1996,All genders,Not applicable,Percent,40.82948
Morocco,1996,Female,Not applicable,Percent,44.97369
Morocco,1996,Male,Not applicable,Percent,37.46567
Morocco,1995,Male,Not applicable,Percent,39.89868
Morocco,1995,Female,Not applicable,Percent,46.8533
Morocco,1995,All genders,Not applicable,Percent,42.96533
Morocco,1994,All genders,Not applicable,Percent,46.52336
Morocco,1994,Female,Not applicable,Percent,49.53227
Morocco,1994,Male,Not applicable,Percent,44.21172
Morocco,1993,Male,Not applicable,Percent,44.22341
Morocco,1993,Female,Not applicable,Percent,47.96938
Morocco,1993,All genders,Not applicable,Percent,45.80947
Morocco,1992,All genders,Not applicable,Percent,41.64677
Morocco,1992,Female,Not applicable,Percent,44.44223
Morocco,1992,Male,Not applicable,Percent,39.59918
Morocco,1991,Male,Not applicable,Percent,37.14455
Morocco,1991,Female,Not applicable,Percent,41.93647
Morocco,1991,All genders,Not applicable,Percent,39.14569
Morocco,1990,All genders,Not applicable,Percent,31.1338
Morocco,1990,Female,Not applicable,Percent,33.02818
Morocco,1990,Male,Not applicable,Percent,29.81778
Morocco,1989,Male,Not applicable,Percent,34.73222
Morocco,1989,Female,Not applicable,Percent,40.19624
Morocco,1989,All genders,Not applicable,Percent,36.94846
Morocco,1988,All genders,Not applicable,Percent,33.78862
Morocco,1983,All genders,Not applicable,Percent,43.27132
Morocco,1983,Female,Not applicable,Percent,46.05296
Morocco,1983,Male,Not applicable,Percent,41.45432
Morocco,1982,Male,Not applicable,Percent,39.98869
Morocco,1982,Female,Not applicable,Percent,44.79797
Morocco,1982,All genders,Not applicable,Percent,41.89344
Morocco,1981,All genders,Not applicable,Percent,40.06208
Morocco,1981,Female,Not applicable,Percent,42.37661
Morocco,1981,Male,Not applicable,Percent,38.58044
Morocco,1980,Male,Not applicable,Percent,39.554
Morocco,1980,Female,Not applicable,Percent,42.75027
Morocco,1980,All genders,Not applicable,Percent,40.77186
Morocco,1979,All genders,Not applicable,Percent,40.49894
Morocco,1979,Male,Not applicable,Percent,39.71938
Morocco,1979,Female,Not applicable,Percent,41.77454
Morocco,1978,Female,Not applicable,Percent,42.98674
Morocco,1978,Male,Not applicable,Percent,41.89528
Morocco,1978,All genders,Not applicable,Percent,42.30088
Morocco,1977,All genders,Not applicable,Percent,45.34815
Morocco,1977,Female,Not applicable,Percent,45.8409
Morocco,1977,Male,Not applicable,Percent,45.05935
Morocco,1976,All genders,Not applicable,Percent,46.51053
Morocco,1975,All genders,Not applicable,Percent,44.59176
Morocco,1975,Female,Not applicable,Percent,46.07911
Morocco,1975,Male,Not applicable,Percent,43.74926
Mozambique,2013,All genders,Not applicable,Percent,69.25083
Mozambique,2013,Female,Not applicable,Percent,69.8747
Mozambique,2013,Male,Not applicable,Percent,68.67079
Mozambique,2012,Male,Not applicable,Percent,67.58026
Mozambique,2012,Female,Not applicable,Percent,69.28178
Mozambique,2012,All genders,Not applicable,Percent,68.40503
Mozambique,2011,All genders,Not applicable,Percent,69.42676
Mozambique,2011,Female,Not applicable,Percent,70.60554
Mozambique,2011,Male,Not applicable,Percent,68.30609
Mozambique,2010,Male,Not applicable,Percent,72.20451
Mozambique,2010,Female,Not applicable,Percent,73.94618
Mozambique,2010,All genders,Not applicable,Percent,73.039
Mozambique,2009,All genders,Not applicable,Percent,64.55468
Mozambique,2009,Female,Not applicable,Percent,66.26191
Mozambique,2009,Male,Not applicable,Percent,62.94507
Mozambique,2008,Male,Not applicable,Percent,63.08973
Mozambique,2008,Female,Not applicable,Percent,64.6207
Mozambique,2008,All genders,Not applicable,Percent,63.82331
Mozambique,2007,All genders,Not applicable,Percent,56.69406
Mozambique,2007,Female,Not applicable,Percent,58.58621
Mozambique,2007,Male,Not applicable,Percent,54.96036
Mozambique,2006,Male,Not applicable,Percent,51.85039
Mozambique,2006,Female,Not applicable,Percent,58.55498
Mozambique,2006,All genders,Not applicable,Percent,55.04826
Mozambique,2005,All genders,Not applicable,Percent,60.91082
Mozambique,2005,Male,Not applicable,Percent,60.09767
Mozambique,2005,Female,Not applicable,Percent,61.70161
Mozambique,2004,Female,Not applicable,Percent,57.75494
Mozambique,2004,All genders,Not applicable,Percent,54.309
Mozambique,2004,Male,Not applicable,Percent,51.30478
Mozambique,2001,Male,Not applicable,Percent,66.67958
Mozambique,2001,All genders,Not applicable,Percent,68.34016
Mozambique,2001,Female,Not applicable,Percent,70.27303
Mozambique,2000,Female,Not applicable,Percent,69.78981
Mozambique,2000,All genders,Not applicable,Percent,67.03219
Mozambique,2000,Male,Not applicable,Percent,64.76415
Mozambique,1999,Male,Not applicable,Percent,68.22605
Mozambique,1999,All genders,Not applicable,Percent,70.57217
Mozambique,1999,Female,Not applicable,Percent,73.44357
Mozambique,1995,All genders,Not applicable,Percent,70.07981
Mozambique,1995,Male,Not applicable,Percent,67.33649
Mozambique,1995,Female,Not applicable,Percent,73.55841
Mozambique,1994,Female,Not applicable,Percent,71.49271
Mozambique,1994,Male,Not applicable,Percent,65.77693
Mozambique,1994,All genders,Not applicable,Percent,68.26796
Mozambique,1993,All genders,Not applicable,Percent,67.38408
Mozambique,1993,Male,Not applicable,Percent,65.13005
Mozambique,1993,Female,Not applicable,Percent,70.23732
Mozambique,1992,Female,Not applicable,Percent,67.07051
Mozambique,1992,Male,Not applicable,Percent,61.39976
Mozambique,1992,All genders,Not applicable,Percent,63.9156
Mozambique,1991,All genders,Not applicable,Percent,61.74271
Mozambique,1991,Male,Not applicable,Percent,58.46086
Mozambique,1991,Female,Not applicable,Percent,65.81096
Mozambique,1990,Female,Not applicable,Percent,70.40917
Mozambique,1990,Male,Not applicable,Percent,62.82664
Mozambique,1990,All genders,Not applicable,Percent,66.22274
Mozambique,1989,All genders,Not applicable,Percent,67.36635
Mozambique,1989,Male,Not applicable,Percent,63.28032
Mozambique,1989,Female,Not applicable,Percent,72.32864
Mozambique,1988,Female,Not applicable,Percent,71.8508
Mozambique,1988,Male,Not applicable,Percent,59.76421
Mozambique,1988,All genders,Not applicable,Percent,65.26805
Mozambique,1987,All genders,Not applicable,Percent,62.93205
Mozambique,1987,Male,Not applicable,Percent,57.7086
Mozambique,1987,Female,Not applicable,Percent,68.95339
Mozambique,1986,Female,Not applicable,Percent,61.09237
Mozambique,1986,Male,Not applicable,Percent,49.55573
Mozambique,1986,All genders,Not applicable,Percent,54.87453
Mozambique,1985,All genders,Not applicable,Percent,69.5674
Mozambique,1985,Male,Not applicable,Percent,63.36918
Mozambique,1985,Female,Not applicable,Percent,76.64637
Mozambique,1984,Female,Not applicable,Percent,78.01291
Mozambique,1984,Male,Not applicable,Percent,64.20146
Mozambique,1984,All genders,Not applicable,Percent,70.51741
Mozambique,1983,All genders,Not applicable,Percent,73.32506
Mozambique,1983,Male,Not applicable,Percent,67.57465
Mozambique,1983,Female,Not applicable,Percent,80.40301
Mozambique,1982,Female,Not applicable,Percent,79.56126
Mozambique,1982,Male,Not applicable,Percent,62.27433
